"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"North America","NAC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","8.22037703158082","8.00608972711094","7.92398319555028","7.95515806771669","8.37390358510693","8.40896876816473","8.82904140357292","8.80691833714405","9.3713772802248","9.48294173324172","10.0496320783904","10.0230418789477","10.7200059889641","12.5579560511693","16.3329196990373","15.3237433179822","15.8665160817635","16.0940134989155","16.5930851726426","18.2334773370719","19.5734865590015","18.6386917637042","16.4257853035554","15.5264781158429","16.8100499503122","15.7939162658286","15.8429413258999","16.4429726116787","17.6137800140433","17.6955082910329","17.7128532494181","17.4623756285007","17.7959505056874","18.1867759848266","19.3526980065028","20.815687996172","20.9560861030884","21.7008129566608","21.1089564548688","21.4743342069185","23.3054187547413","21.1591286428406","20.3017787187776","20.6088631207487","22.1786484879494","23.3359143676178","24.3863947861476","24.9575131217021","26.5379041695646","20.8610934152818","24.2239007263845","26.807986065963","26.6189471964556","25.9077136828616","25.7487071092823","23.5670575824127","22.2693562843277","22.8079694911217","23.3577270971327","22.1491153599528","20.4397995756756","22.5159654263083","23.8337372762157","21.4713026365886","21.1870976243724",
"Namibia","NAM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","107.969051686181","103.648655895196","93.1698896324557","76.9130091052594","81.1783139713083","81.3312785976009","102.982312087329","95.8232448820333","93.2629914483183","93.9200181047818","80.5757335874756","78.8155831351663","76.5121270542503","78.9249758070049","74.1851188201404","76.0334095376866","77.4097184757184","74.392478374035","74.3588511550251","73.5158839329282","73.1726190441639","76.6302649964894","75.8994058757765","65.8081780291254","63.8957236820755","64.1109228487606","69.122124206297","72.8771244679037","86.9132679380304","90.9065769681208","83.9441325925854","87.835856282961","89.2880857921309","101.71624553057","105.625611465162","103.783262657978","100.326256358811","93.1125024622309","115.311928099933","87.2274161937643","84.1478797900093","87.0309375086312","108.389793906509","103.366532981527","115.357396384344",
"New Caledonia","NCL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","88.975501477495","88.3034275851884","85.5380831433042","95.5884702598276","99.1984908877678","117.609128790326","104.834519069357","78.7278841934976","76.3424375264166","88.0133257707996","82.5320778394059","73.0289521798347","72.4672176269139","60.7561645269481","69.6124993484828","73.9134583426099","77.218556357627","69.9756899359106","55.7134918302128","65.0699657168724","72.4128299449601","54.023838960904","57.1872821089363","51.5251167240134","65.9471535073685","52.6598684544599","49.2504905828534","45.3506474960104","43.1217178403837","40.87235983925","41.9463953685652","42.4178926749098","44.7262620145132","36.7516301749272","40.4078943943007","44.6779439972798","41.6649623257697","40.1063433306061","47.3211101746787","45.275588383018","45.9556062107569","49.7051549537107","55.7034709004958","49.991068438501","40.9790954696763","51.3116229160067","51.7898558494521","47.3229952182811","43.5901199780946","46.2433807219835","44.7231537963572","42.6955190480646","44.3860735990622","47.8355655348","49.009802920396","45.6284406981818","45.8230540497047","61.7562420403846","54.3649188479592","41.0929129275716",
"Niger","NER","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","5.78385888464695","6.99897770285871","8.65089972457069","7.33419334858771","9.09377298356308","9.3557384444936","11.3912069906833","12.1697111788288","10.9167883585181","11.5040234832434","13.8479301895485","13.4088128649087","16.1555312200843","15.6384540698898","14.6179295542142","18.3085400969613","24.4242086448234","27.7206063616859","33.0822466015332","43.0953219095842","46.2423188585337","44.4517447795422","39.5517034284337","34.5516139766137","37.4338749898097","43.5935025935112","35.9750580254862","27.8996102440192","29.6444915994024","27.8495668249015","19.0755123660057","20.1473196667336","23.9794515291619","21.6859066081446","28.5337151935049","28.7508881876747","32.1321942241201","28.2056790048392","30.4536244907683","27.464843397066","30.2441857638067","27.9330213067341","26.8493247080896","28.6969853956441","30.5283120856268","34.5628745963031","31.6418354313851","32.8187194593192","35.7103694268342","44.3952897805133","46.1840669291134","46.0962349206057","40.7768708982603","40.3524829962656","38.7187872526548","36.9377197951309","30.7148994342161","32.7667933845572","31.7589961990878","31.4750961018619","30.7392261435831","31.9745170705913","32.1954608005371","25.4749042892094","22.5949434932045",
"Nigeria","NGA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","25.4040912648239","24.8249055476519","21.1227476677532","21.2754002158653","23.6271605872668","25.8573540668716","23.7791680372928","25.0420991766668","21.7458268102288","23.921074575842","18.3244268705016","36.2566262505542","30.0217948834132","35.1120833197297","48.2036982248521","49.9479198445004","51.7201255443634","63.6429596546077","62.3058635897151","58.2988814317673","66.3969045824609","23.5427576678342","19.7843566324816","23.287523087128","28.8768931758801","29.0524936376145","16.7664575355958","21.4082144113037","23.3481513069001","32.2409387952594","35.5745665665487","35.6981864847331","38.7278219908217","30.7046494544363","19.9354193251077","14.5926997897463","12.1633399070556","12.3016933463931","8.72920595691906","37.947367935874","42.9310059300575","40.282585750237","26.8499843007496","33.3056600049661","38.8871243363936","40.5423629082709","35.7505613280438","36.4535654823438","40.1279881768683","30.7272152994775","34.9423292856474","41.4991143112012","35.7134375825485","28.177304182021","28.1094677845022","19.2516963708397","17.0107868037786","20.1575144413897","24.5540341880582","17.6271289827131","11.923750720079","16.2113387686553","19.0781282725055","21.4634013400335","37.4939725126432",
"Nicaragua","NIC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","59.4129153326561","56.9335577629805","67.9580418482308","73.3206469768047","75.4782385839088","54.7590758010513","53.3649560907957","54.1741476972341","50.0822688142742","44.7999998270778","48.5505516140072","47.9138784040237","53.1545552250503","55.3573055002037","61.982384175796","56.398585189026","58.46807124048","62.8199406973474","58.3728914972165","59.1349841045452","62.3979851766839","60.896264667923","48.1564498521902","45.5849759782552","39.5817311595434","47.1736792670867","38.2562894978038","28.5625250924621","39.4541777445339","91.3949795344891","95.8932826129194","68.7128671735427","60.1294065149487","57.5591422856877","31.114222149839","34.8028122411224","37.6013853221326","46.1733995588318","44.548980437577","49.5672772671068","52.5091357434334","50.4507679491629","52.9698401110978","57.9268644056513","66.0459927074936","72.9277568500433","78.8920530109642","83.1831880744865","85.4657843200493","76.1564835986856","91.8297210679493","107.301479651384","108.849043328172","104.543497083552","101.612408248392","93.276501662227","79.8504096712326","93.414332992542","94.931203663645","95.3537875653439","90.0803038781406","117.256500277334","119.011888539624","102.741559249739","96.4253905939139",
"Netherlands","NLD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","75.0057648143307","75.6309844864548","73.5632713497037","74.5794512159831","74.6736049023801","71.596220457919","69.9675181044371","67.1828598886576","68.1050171833887","71.4838137990095","75.9872524280985","75.3504379254822","72.6832076879393","77.9688951558562","87.4103435617017","80.4655023134527","84.9606889043158","80.9825647481372","76.1770151563748","83.846379669536","77.7729958470291","82.7044005075125","81.938588594805","82.2118410161551","88.7926986260892","92.6393825294792","77.4780153236031","75.1466086676476","77.2741582760352","82.1712831567525","80.8888976344137","79.1213389387488","75.6498573799157","75.2717334645476","81.9677760806241","85.7463596863334","88.6013119026933","95.4627712492561","93.3890327956458","94.8551541861286","108.080396468598","101.608369430062","97.4329752406027","96.2708981997399","102.398747262716","111.925051833333","119.369328603947","122.246240077684","127.242197237134","107.064051258317","127.941912275006","138.14595526194","146.898088414408","142.68350066083","139.977915698166","139.54957474549","134.401838035251","144.619488061657","147.590557155277","144.716293512879","136.154545204029","151.489258414365","177.748254473905","156.650885398065","142.828417035734",
"Norway","NOR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","45.0802435138691","44.9230972901401","43.1630390578645","44.1764219266873","45.4449447964796","45.0323529343304","45.3281594232804","46.8395144482813","45.4088238905742","46.2097107093713","48.0641550311373","45.4635382955771","44.1049117713926","48.8767018656487","54.1596030030789","51.5149958975612","53.0628689724096","52.4308182632779","48.1031919290491","51.2908878457782","55.0424265502908","53.2528009961289","52.7876782291473","51.1056467485217","52.8070897319965","54.3300139757682","48.7882561452591","46.8312039081771","44.8045958041453","49.4807105481517","51.1537333719183","48.9684033657053","46.7883804804616","46.4914293880882","48.9391601373988","49.3061837452162","52.1403761548614","52.2141538367182","50.4907287637613","49.0326289200711","55.086050007554","52.8847231392193","48.2531052428004","47.2462359160024","49.4068914051215","51.3735497890124","53.7506056620811","53.8071839915193","56.3663381176026","47.8761078520743","48.251006966048","50.102466212317","48.4149737586831","46.7344559732197","46.6653339241406","46.4600233436831","43.2719144682264","45.3777583280847","47.3843541499549","46.0235583775863","44.856096189355","51.2289234032643","59.7438207883554","57.2951969518858","55.3569209403213",
"Nepal","NPL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","10.8196491303808","4.88758956051294","5.22565145803266","23.5437153379549","28.4217593386072","22.4408251060483","13.8948324245236","13.1833045489742","13.596960934143","17.625235036008","13.5107778284672","15.0662893235046","13.9635019398784","17.1792720562033","16.4209875242422","17.2611914460345","17.9654445841408","18.0121527777778","19.4494011980782","19.608372632868","21.6864383403896","22.4118359571673","20.1634471418213","22.7609404620853","21.0754084531066","23.397714978749","21.1170124793626","24.4145299386196","24.9210659766468","21.0199302075749","24.1484618356927","25.3475981615657","33.6644743390276","34.8083468995116","37.3022803002931","38.1267936580358","39.4331151848236","42.673947374988","35.4182386278649","40.2094516366698","43.2633943629311","36.7900740792801","32.8382214986407","38.1646041797449","37.2562961458708","38.6949572051468","36.8211500357752","38.6417548400925","36.1007705067565","40.5056856310813","37.4250364276887","31.023637618149","32.147479936159","33.6157887960856","37.3004767810505","30.2658353196536","39.2715584900984","38.268525840339","40.7652619543364","38.9280104647062","32.0395679799268","47.6021002022019","36.4981231203161","32.0650774756611","31.7656587056882",
"Nauru","NRU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.166955555556","120.1931","70.7388","53.03796","42.7495384615385","94.2792354285714","56.9431833333333","72.4099417021277","85.9729919047619","71.31744","59.6597717741936",
"New Zealand","NZL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","29.4973082785674","29.6050597771336","25.2887642126451","27.0607449666639","27.7219010243472","36.0832332050663","36.6881767497229","32.3802264266764","36.4380920340658","38.0781525835524","37.9949192455214","34.2428665207878","34.6491615853659","37.2746049342463","43.6339426310584","41.3388812785388","44.4621426525351","42.4488518826312","39.0113209249859","44.6620588519521","46.8626031719671","46.507404528096","46.9819428536982","44.2094547027495","54.098649276056","47.4558229186097","39.0234583196728","35.8402840804562","35.8413961247273","40.2092680429041","41.5319183732447","42.109863493359","45.5848200676581","43.1378561040497","43.5634396247241","43.1829785111601","41.4679977448294","43.4989596908839","43.7155205661543","45.593889197997","51.6900485651582","50.1889408912922","44.1707984110193","39.7571081369116","41.9026148590506","41.7965009175325","43.7811732866678","42.1498971463468","48.6738598616737","41.5137039394982","42.2179083058565","44.3802358689095","42.7949114328484","41.40360250542","41.7530105619065","39.7864112138014","36.9301790098915","37.8241956954066","39.3734233485869","38.4401701735448","35.4547049224152","37.2599301536731","39.8064219499241","35.7985108574288","34.2661270397896",
"OECD members","OED","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","16.3667835628084","16.1978290314387","15.9272010954682","16.1748154409107","16.6680562470391","16.7770273386908","16.9532828487045","16.7192498684507","17.4918528052539","18.2263827583832","19.2654341042607","19.3320514306694","19.7821352966543","22.4272917556455","27.7755665460447","25.6538255473646","26.7661489539278","26.9209417936461","26.3475993975889","28.6795997577425","30.6337636906658","29.4321209123563","28.1008827363555","26.786642616418","27.8622462291683","27.2165425570864","25.5517449220915","26.0263724878156","26.3645811786323","27.1860319562276","27.8959967340213","26.7436707145411","26.3503910117055","25.3328681232521","26.8969518989749","28.9206914378012","29.9247376087795","31.2353844826898","31.5400110244209","32.2593193253795","34.8630912203734","33.8590109051451","33.5742664302115","34.6218466977059","37.0431713293044","38.9047859441515","41.7033500905297","43.3459739988718","45.7545984613868","37.4995201096527","41.8545193921373","45.6258929061202","45.1402145260497","45.1565009831838","44.67025001155","41.9913611863031","40.6200987172203","42.5841368356183","43.8834140133557","42.253239334898","40.0228484826577","44.2038299475739","48.8657057364817","43.9469925312452","42.1364448670706",
